GEO.id,GEO.id2,GEO.display-label,HC01_EST_VC13,HC01_MOE_VC13,HC02_EST_VC13,HC02_MOE_VC13,HC03_EST_VC13,HC03_MOE_VC13,HC04_EST_VC13,HC04_MOE_VC13
Id,Id2,Geography,Households; Estimate; Median income (dollars),Households; Margin of Error; Median income (dollars),Families; Estimate; Median income (dollars),Families; Margin of Error; Median income (dollars),Married-couple families; Estimate; Median income (dollars),Married-couple families; Margin of Error; Median income (dollars),Nonfamily households; Estimate; Median income (dollars),Nonfamily households; Margin of Error; Median income (dollars)
8600000US78015,78015,ZCTA5 78015,117882,5473,121479,7208,126476,10361,92589,58116
8600000US78016,78016,ZCTA5 78016,53673,10157,73372,8542,85709,9136,23164,4988
8600000US78017,78017,ZCTA5 78017,45043,11953,47824,4871,52607,10125,30719,17048
8600000US78019,78019,ZCTA5 78019,36875,23690,48056,22641,50300,14666,16477,8314
8600000US78021,78021,ZCTA5 78021,-,**,-,**,-,**,-,**
8600000US78022,78022,ZCTA5 78022,51382,4447,57375,19887,74851,14106,24107,18216
8600000US78023,78023,ZCTA5 78023,113385,6617,120260,3845,126110,4912,50910,7420
8600000US78024,78024,ZCTA5 78024,48060,14378,51250,40203,49828,44235,22574,21405
8600000US78025,78025,ZCTA5 78025,44893,8960,53056,7664,59038,20264,25475,6248
8600000US78026,78026,ZCTA5 78026,52337,13569,67653,16304,84423,18750,25931,4945
8600000US78027,78027,ZCTA5 78027,100350,7488,100600,6717,-,**,-,**
8600000US78028,78028,ZCTA5 78028,43407,2749,53189,3341,65324,4103,30387,2054
8600000US78029,78029,ZCTA5 78029,-,**,-,**,-,**,-,**
8600000US78039,78039,ZCTA5 78039,52500,22844,63333,34080,90875,28732,13889,3243
8600000US78040,78040,ZCTA5 78040,22768,1982,27430,1984,31991,2145,11685,1359
8600000US78041,78041,ZCTA5 78041,37810,3151,44418,5009,56351,3894,23544,4615
8600000US78043,78043,ZCTA5 78043,32043,1831,34277,2571,42420,4656,16746,4199
8600000US78044,78044,ZCTA5 78044,-,**,49861,27278,57344,28167,-,**
8600000US78045,78045,ZCTA5 78045,65669,2888,67603,3458,77721,5621,49792,7406
8600000US78046,78046,ZCTA5 78046,34335,1573,35224,1843,44436,2118,21622,5167
8600000US78050,78050,ZCTA5 78050,26714,15346,34125,26706,39514,16099,-,**
8600000US78052,78052,ZCTA5 78052,61807,9800,72857,6056,76548,8253,27242,6008
8600000US78055,78055,ZCTA5 78055,48098,9041,51042,11851,52153,16921,35969,6629
8600000US78056,78056,ZCTA5 78056,93984,24858,104712,26868,104591,29850,88138,62349
8600000US78057,78057,ZCTA5 78057,33511,24798,46546,21361,46786,44605,-,**
8600000US78058,78058,ZCTA5 78058,86369,45459,95375,25167,98846,26063,38333,1720
8600000US78059,78059,ZCTA5 78059,55982,6117,59583,8727,65129,12908,-,**
8600000US78060,78060,ZCTA5 78060,-,**,-,**,-,**,-,**
8600000US78061,78061,ZCTA5 78061,37652,3504,39284,6847,62536,9257,21437,5962
8600000US78063,78063,ZCTA5 78063,55691,8694,72824,9550,77250,11388,38090,9092
8600000US78064,78064,ZCTA5 78064,66075,11577,67071,18163,95714,11788,41975,15991
8600000US78065,78065,ZCTA5 78065,48708,4421,50604,3494,57558,5056,29560,7978
8600000US78066,78066,ZCTA5 78066,62061,3864,64500,14863,64500,14863,-,**
8600000US78067,78067,ZCTA5 78067,44803,25968,53438,20598,-,**,-,**
8600000US78069,78069,ZCTA5 78069,39325,8623,45779,8985,49159,11326,24281,9387
8600000US78070,78070,ZCTA5 78070,79873,12363,98125,8923,103358,8507,36912,10253
8600000US78071,78071,ZCTA5 78071,58250,23715,63953,18658,72670,13545,22905,6534
8600000US78072,78072,ZCTA5 78072,57614,23032,58750,16128,49063,23858,-,**
8600000US78073,78073,ZCTA5 78073,43351,5654,44984,7246,48889,9325,26190,6383
8600000US78075,78075,ZCTA5 78075,-,**,-,**,-,**,-,**
8600000US78076,78076,ZCTA5 78076,36421,6346,40451,5996,50206,5371,19554,11209
8600000US78101,78101,ZCTA5 78101,85100,17279,87100,12181,91134,13065,35208,27999
8600000US78102,78102,ZCTA5 78102,43431,4284,46968,3372,56523,9148,28406,5887
8600000US78104,78104,ZCTA5 78104,61667,37239,76250,31459,76250,31459,-,**
8600000US78107,78107,ZCTA5 78107,33510,6258,55859,23860,-,**,26250,13560
8600000US78108,78108,ZCTA5 78108,87541,4050,93089,4347,101503,3442,48092,6275
8600000US78109,78109,ZCTA5 78109,62718,3428,67731,5036,76084,3292,39496,3491
8600000US78112,78112,ZCTA5 78112,52031,3393,53304,6569,61326,3173,30511,9539
8600000US78113,78113,ZCTA5 78113,63162,8674,81528,26247,85833,27089,29324,12027
8600000US78114,78114,ZCTA5 78114,61262,5020,70029,5430,80673,6324,31294,3099
8600000US78116,78116,ZCTA5 78116,60938,53621,88125,23660,95104,16217,"2,500-",***
8600000US78117,78117,ZCTA5 78117,92500,56911,121359,34927,120446,84873,61250,44177
8600000US78118,78118,ZCTA5 78118,42431,9809,46950,7651,66467,12688,30875,2836
8600000US78119,78119,ZCTA5 78119,41096,5862,47679,12747,64205,13371,32000,7434
8600000US78121,78121,ZCTA5 78121,85236,8456,90815,4122,96719,9605,36453,9300
8600000US78122,78122,ZCTA5 78122,36827,16556,35288,23852,-,**,-,**
8600000US78123,78123,ZCTA5 78123,54213,6302,70872,7693,81667,31783,37500,11914
8600000US78124,78124,ZCTA5 78124,62083,10785,70217,8202,72042,4802,35139,13591
8600000US78125,78125,ZCTA5 78125,49063,48212,-,**,105417,99472,33333,17117
8600000US78130,78130,ZCTA5 78130,57304,2373,62857,3859,76263,4478,40340,4909
8600000US78132,78132,ZCTA5 78132,90728,5079,99037,4106,104601,6258,44113,13404
8600000US78133,78133,ZCTA5 78133,56956,6388,71625,10711,80936,4466,34253,3115
8600000US78140,78140,ZCTA5 78140,35915,12548,43971,18556,49881,20559,27759,8505
8600000US78141,78141,ZCTA5 78141,48125,13679,57000,15397,65313,25483,30000,9004
8600000US78142,78142,ZCTA5 78142,131667,100908,-,**,-,**,-,**
8600000US78143,78143,ZCTA5 78143,19167,18650,19167,18650,-,**,-,**
8600000US78144,78144,ZCTA5 78144,19766,13458,-,**,-,**,19766,13458
8600000US78145,78145,ZCTA5 78145,64750,40393,76667,64152,76667,64152,-,**
8600000US78146,78146,ZCTA5 78146,65313,25898,50313,20933,51563,41902,72969,67809
8600000US78147,78147,ZCTA5 78147,66000,10539,75250,13075,80486,6887,32917,30311
8600000US78148,78148,ZCTA5 78148,60088,4198,68537,4541,78786,5152,37141,3974
8600000US78150,78150,ZCTA5 78150,-,**,-,**,-,**,-,**
8600000US78151,78151,ZCTA5 78151,53182,13838,72250,19531,82990,5748,21477,20988
8600000US78152,78152,ZCTA5 78152,75273,8609,83333,14467,93816,11680,35469,7801
8600000US78154,78154,ZCTA5 78154,75538,3653,87850,6820,99375,4373,52483,5548
8600000US78155,78155,ZCTA5 78155,49934,2233,62950,2856,73567,3759,25405,3198
8600000US78159,78159,ZCTA5 78159,41875,15912,51429,15948,51964,12528,-,**
8600000US78160,78160,ZCTA5 78160,52000,9906,69732,9458,82734,11711,25733,11080
8600000US78161,78161,ZCTA5 78161,50313,21054,59083,49248,86792,44944,-,**
8600000US78162,78162,ZCTA5 78162,33021,11138,37833,8862,39000,9113,23661,1840
8600000US78163,78163,ZCTA5 78163,102319,16401,114697,14143,123750,10729,38750,25039
8600000US78164,78164,ZCTA5 78164,40464,9175,68125,7603,70870,11105,15508,4534
8600000US78201,78201,ZCTA5 78201,36330,2448,42951,2999,56457,2732,23172,2509
8600000US78202,78202,ZCTA5 78202,24001,1705,26185,1718,31117,2447,16967,3662
8600000US78203,78203,ZCTA5 78203,28643,2650,27463,4507,41776,11520,22448,8416
8600000US78204,78204,ZCTA5 78204,35392,5089,38304,4747,51811,11014,30453,6564
8600000US78205,78205,ZCTA5 78205,31090,4243,-,**,-,**,30300,9167
8600000US78207,78207,ZCTA5 78207,24766,1427,27037,1609,41430,2163,16476,1689
8600000US78208,78208,ZCTA5 78208,24104,3509,30673,11970,42348,7890,17254,3735
8600000US78209,78209,ZCTA5 78209,66082,4244,106526,5491,127652,16812,46188,2848
8600000US78210,78210,ZCTA5 78210,34044,2667,37269,2540,49894,6340,24136,3660
8600000US78211,78211,ZCTA5 78211,34461,3748,37816,3558,44130,3398,17381,2726
8600000US78212,78212,ZCTA5 78212,41698,2250,54514,5594,70057,6632,30487,2796
8600000US78213,78213,ZCTA5 78213,42353,4098,50612,4440,61122,5602,32161,2683
8600000US78214,78214,ZCTA5 78214,31728,2233,36676,4100,45378,4425,20132,3384
8600000US78215,78215,ZCTA5 78215,51761,12135,78359,59279,105982,30043,48859,11116
8600000US78216,78216,ZCTA5 78216,43249,2669,58970,4869,76510,9180,33785,3202
8600000US78217,78217,ZCTA5 78217,47696,3731,53914,2929,69276,7169,35547,3414
8600000US78218,78218,ZCTA5 78218,40170,2271,43514,3637,52886,5930,27539,4681
8600000US78219,78219,ZCTA5 78219,34752,4074,39320,5161,58921,5044,23092,2862
8600000US78220,78220,ZCTA5 78220,30525,4106,36371,2606,46226,7427,17387,3067
8600000US78221,78221,ZCTA5 78221,36474,2871,41926,2141,48514,4052,19938,2064
8600000US78222,78222,ZCTA5 78222,48724,5604,56045,5455,67366,5379,28679,4662
8600000US78223,78223,ZCTA5 78223,39219,2100,44474,2595,60857,5369,21742,1846
8600000US78224,78224,ZCTA5 78224,45445,7962,46731,6406,56769,5238,31208,12742
8600000US78225,78225,ZCTA5 78225,30012,4513,35299,2332,43438,13126,17536,3240
8600000US78226,78226,ZCTA5 78226,27015,3237,33182,6747,39620,3781,15606,4777
8600000US78227,78227,ZCTA5 78227,37297,2196,39014,2811,47568,3160,26412,3467
8600000US78228,78228,ZCTA5 78228,38301,1832,43424,2424,57686,5978,20462,3180
8600000US78229,78229,ZCTA5 78229,37328,2107,45753,3685,52113,5546,30268,4292
8600000US78230,78230,ZCTA5 78230,58666,3199,74051,5823,95939,7435,41242,2939
8600000US78231,78231,ZCTA5 78231,77245,9359,97917,14111,110743,5076,41278,8822
8600000US78232,78232,ZCTA5 78232,71069,4525,91154,7859,105240,6353,46217,2043
8600000US78233,78233,ZCTA5 78233,56014,2921,62634,4136,75436,7962,39206,3917
8600000US78234,78234,ZCTA5 78234,62394,3790,62665,3339,63972,4950,56711,46574
8600000US78235,78235,ZCTA5 78235,64712,16487,70417,26207,86458,16512,55521,19081
8600000US78236,78236,ZCTA5 78236,70994,7003,71314,5242,73207,5512,-,**
8600000US78237,78237,ZCTA5 78237,27546,2311,30664,2252,41239,2123,14400,1481
8600000US78238,78238,ZCTA5 78238,45052,3599,52431,5087,63425,2769,28095,2586
8600000US78239,78239,ZCTA5 78239,58581,3896,60647,4417,74912,7265,40777,10558
8600000US78240,78240,ZCTA5 78240,50853,1871,63836,2164,74494,5065,36324,1823
8600000US78242,78242,ZCTA5 78242,38160,3116,38421,3039,47565,3085,21817,2692
8600000US78243,78243,ZCTA5 78243,-,**,-,**,-,**,-,**
8600000US78244,78244,ZCTA5 78244,62369,2717,64622,3605,72847,3543,49016,7379
8600000US78245,78245,ZCTA5 78245,60616,2544,62487,3896,72221,2447,43851,4040
8600000US78247,78247,ZCTA5 78247,70621,2458,76031,2571,90000,5446,52590,4826
8600000US78248,78248,ZCTA5 78248,100872,7698,129256,12721,147257,14300,54138,5821
8600000US78249,78249,ZCTA5 78249,63538,2624,78458,5095,89472,3582,41510,4709
8600000US78250,78250,ZCTA5 78250,64823,2924,69278,3317,78761,4762,46719,6125
8600000US78251,78251,ZCTA5 78251,65924,2813,75947,4254,91003,4537,46428,5591
8600000US78252,78252,ZCTA5 78252,56707,11668,56034,10234,63613,5197,37377,24382
8600000US78253,78253,ZCTA5 78253,91618,4934,99279,5571,105349,4136,54054,5427
8600000US78254,78254,ZCTA5 78254,77527,3143,82339,4001,92862,3518,52455,5937
8600000US78255,78255,ZCTA5 78255,121098,4538,124912,4610,131300,5074,76090,4324
8600000US78256,78256,ZCTA5 78256,73421,17511,142750,21217,161397,25665,36939,12710
8600000US78257,78257,ZCTA5 78257,128302,10650,161394,39083,182988,55491,59125,8494
8600000US78258,78258,ZCTA5 78258,102665,3717,125107,7472,138527,7402,57325,6086
8600000US78259,78259,ZCTA5 78259,91961,4326,100619,7779,108793,6072,67446,13893
8600000US78260,78260,ZCTA5 78260,112255,5399,118984,6453,126875,7965,70809,9715
8600000US78261,78261,ZCTA5 78261,101003,4100,106659,7119,114708,8570,68819,15677
8600000US78263,78263,ZCTA5 78263,68694,12659,73977,13180,84833,31982,36108,12438
8600000US78264,78264,ZCTA5 78264,49675,6781,52733,6409,55212,5928,25313,16675
8600000US78266,78266,ZCTA5 78266,106563,7969,112851,5682,114396,11344,43077,18632
8600000US78330,78330,ZCTA5 78330,42440,18845,55865,10661,68958,13156,22188,9911
8600000US78332,78332,ZCTA5 78332,41966,4860,51561,2988,66332,5662,20048,3129
8600000US78335,78335,ZCTA5 78335,-,**,-,**,-,**,-,**
8600000US78336,78336,ZCTA5 78336,41638,4767,49240,4356,62292,11767,24091,6467
8600000US78338,78338,ZCTA5 78338,50833,49564,-,**,-,**,-,**
8600000US78339,78339,ZCTA5 78339,39688,27485,45625,27663,60625,29312,-,**
8600000US78340,78340,ZCTA5 78340,50625,24514,60625,16732,58750,36250,36250,19323
8600000US78341,78341,ZCTA5 78341,30699,2988,38578,11016,39828,12140,14539,7118
8600000US78342,78342,ZCTA5 78342,41406,1551,41362,4276,-,**,-,**
8600000US78343,78343,ZCTA5 78343,44621,7767,65931,8742,74150,6741,19850,15850
8600000US78344,78344,ZCTA5 78344,53750,34802,61125,43540,84583,76804,-,**
8600000US78349,78349,ZCTA5 78349,28478,26612,41364,11082,37708,21101,13452,1623
8600000US78351,78351,ZCTA5 78351,35227,15878,36705,10149,38295,16258,-,**
8600000US78352,78352,ZCTA5 78352,30739,11560,-,**,-,**,-,**
8600000US78353,78353,ZCTA5 78353,20852,15219,53214,43035,72750,49126,17697,12850
8600000US78355,78355,ZCTA5 78355,25954,4242,30270,7130,58158,6485,12614,4133
8600000US78357,78357,ZCTA5 78357,44846,14149,57895,11342,64038,18635,42601,19344
8600000US78358,78358,ZCTA5 78358,38750,15095,39706,10860,38824,6006,20573,18208
8600000US78359,78359,ZCTA5 78359,47586,3579,58750,11569,67500,6661,21750,8149
8600000US78361,78361,ZCTA5 78361,35461,9444,42675,3735,52708,15613,15477,1591
8600000US78362,78362,ZCTA5 78362,59530,4230,60912,3053,73344,9614,37797,9600
8600000US78363,78363,ZCTA5 78363,40917,2989,50711,5552,65981,6207,22686,7709
8600000US78368,78368,ZCTA5 78368,40791,3402,42212,5272,62500,12778,20383,3270
8600000US78369,78369,ZCTA5 78369,-,**,35625,31760,36250,27752,10417,4207
8600000US78370,78370,ZCTA5 78370,52466,6257,56354,6539,65526,12461,47417,14574
8600000US78371,78371,ZCTA5 78371,54375,25507,53625,17585,61250,28980,-,**
8600000US78372,78372,ZCTA5 78372,51000,20478,65187,7245,73333,17631,23210,2983
8600000US78373,78373,ZCTA5 78373,50231,12195,63354,20051,64878,25603,29181,19124
8600000US78374,78374,ZCTA5 78374,60091,4635,69381,8015,79272,7104,42596,9276
8600000US78375,78375,ZCTA5 78375,34505,6065,37690,6891,43854,12863,11500,5514
8600000US78376,78376,ZCTA5 78376,33558,13697,34674,24778,33152,14470,9000,5156
8600000US78377,78377,ZCTA5 78377,48953,9106,55996,5191,64938,30534,18846,7238
8600000US78379,78379,ZCTA5 78379,59886,13374,68750,18898,82083,19746,25987,5819
8600000US78380,78380,ZCTA5 78380,48631,5701,55326,7219,68466,7445,22267,4964
8600000US78382,78382,ZCTA5 78382,47461,6573,60584,7418,65811,9038,26573,3231
8600000US78383,78383,ZCTA5 78383,53837,5170,61902,16729,64444,26315,34926,26031
8600000US78384,78384,ZCTA5 78384,23506,7610,35592,14307,59728,14571,16776,6538
8600000US78385,78385,ZCTA5 78385,23500,9523,42917,17831,43854,26482,18889,8553
8600000US78387,78387,ZCTA5 78387,53546,4652,60112,8668,69583,13633,21196,2867
8600000US78389,78389,ZCTA5 78389,37287,12955,44125,11592,50833,8497,33958,23310
8600000US78390,78390,ZCTA5 78390,43309,11135,53173,7975,63750,14591,20234,6342
8600000US78391,78391,ZCTA5 78391,46042,12325,47153,17512,51000,46440,-,**
8600000US78393,78393,ZCTA5 78393,58839,12574,69839,4980,71738,6542,36513,14189
8600000US78401,78401,ZCTA5 78401,24817,2680,33819,9060,39453,28980,22605,2406
8600000US78402,78402,ZCTA5 78402,70750,16462,71875,15457,71875,15457,61875,29248
8600000US78404,78404,ZCTA5 78404,41705,5154,44481,5527,67236,10653,35427,8269
8600000US78405,78405,ZCTA5 78405,30111,4127,34750,4664,41784,3707,16474,3160
8600000US78406,78406,ZCTA5 78406,53141,16716,57813,11208,60688,11527,-,**
8600000US78407,78407,ZCTA5 78407,37198,10833,32371,11624,45298,20759,50417,30921
8600000US78408,78408,ZCTA5 78408,33563,4078,40908,5026,50600,6542,20259,5006
8600000US78409,78409,ZCTA5 78409,51495,4495,61574,10469,72750,9651,37005,7233
8600000US78410,78410,ZCTA5 78410,65701,4477,77003,7439,91297,4866,39868,13302
8600000US78411,78411,ZCTA5 78411,50439,5650,59878,5294,78152,7621,28221,4099
8600000US78412,78412,ZCTA5 78412,47901,2819,56951,3561,73012,4299,30169,2858
8600000US78413,78413,ZCTA5 78413,68953,2721,82330,4079,94181,5566,38141,3226
8600000US78414,78414,ZCTA5 78414,82430,3120,96267,3126,104519,4012,50400,3744
8600000US78415,78415,ZCTA5 78415,41221,2002,46423,4723,63961,5827,25202,4316
8600000US78416,78416,ZCTA5 78416,35152,5232,40550,6476,48614,4199,15679,2020
8600000US78417,78417,ZCTA5 78417,46197,5606,50750,3789,53712,3291,27593,6754
8600000US78418,78418,ZCTA5 78418,62450,3510,74066,8869,91962,7836,39924,5015
8600000US78419,78419,ZCTA5 78419,50114,6703,47778,5264,52500,6196,70972,20632
8600000US78501,78501,ZCTA5 78501,34874,2651,40107,2896,50244,5453,20730,2262
8600000US78503,78503,ZCTA5 78503,35554,5436,36174,5166,45753,11340,30240,19496
8600000US78504,78504,ZCTA5 78504,63439,3773,70864,3918,83051,5189,45432,6191
8600000US78516,78516,ZCTA5 78516,32174,3284,35782,4584,39068,7115,19706,6751
8600000US78520,78520,ZCTA5 78520,31563,1901,35496,2203,47337,3789,14705,1802
8600000US78521,78521,ZCTA5 78521,27352,1169,29789,1622,37664,2048,14275,1406
8600000US78526,78526,ZCTA5 78526,50905,3048,52968,2865,57438,5893,21906,10648
8600000US78535,78535,ZCTA5 78535,24375,18731,28000,12303,28917,13632,12059,5566
8600000US78536,78536,ZCTA5 78536,32500,20040,34000,33622,65729,2916,-,**
8600000US78537,78537,ZCTA5 78537,27435,2481,30466,2627,37024,4507,14210,2766
8600000US78538,78538,ZCTA5 78538,27176,4750,32917,5546,41694,8594,12799,3532
8600000US78539,78539,ZCTA5 78539,52884,4950,58750,8650,73645,9032,26353,7019
8600000US78541,78541,ZCTA5 78541,35800,3439,39563,3832,49667,3195,26511,4489
8600000US78542,78542,ZCTA5 78542,32417,3058,33846,2692,44123,4924,16750,8971
8600000US78543,78543,ZCTA5 78543,27864,6582,33050,6285,34418,13083,11457,1620
8600000US78545,78545,ZCTA5 78545,-,**,-,**,38169,11722,-,**
8600000US78548,78548,ZCTA5 78548,-,**,-,**,-,**,13750,4477
8600000US78549,78549,ZCTA5 78549,16542,3796,-,**,-,**,-,**
8600000US78550,78550,ZCTA5 78550,33778,3209,39085,3632,49893,4835,19579,2247
8600000US78552,78552,ZCTA5 78552,47683,3619,51329,3613,61292,4774,26281,3233
8600000US78557,78557,ZCTA5 78557,39414,6060,40934,5784,48015,4608,13345,5239
8600000US78558,78558,ZCTA5 78558,29688,11081,26389,16706,30930,3023,-,**
8600000US78559,78559,ZCTA5 78559,36810,5980,46270,7368,53797,5589,17959,2253
8600000US78560,78560,ZCTA5 78560,38239,13782,48333,10160,51125,8168,8379,2035
8600000US78561,78561,ZCTA5 78561,26932,13646,29375,24085,40278,25333,10625,4885
8600000US78562,78562,ZCTA5 78562,30484,4976,32991,8164,33438,7623,9606,1729
8600000US78563,78563,ZCTA5 78563,-,**,-,**,-,**,-,**
8600000US78564,78564,ZCTA5 78564,-,**,-,**,-,**,-,**
8600000US78565,78565,ZCTA5 78565,-,**,-,**,-,**,-,**
8600000US78566,78566,ZCTA5 78566,41293,6680,42724,6856,54628,10833,20375,14084
8600000US78567,78567,ZCTA5 78567,21250,8764,37833,8912,40313,17148,9890,6618
8600000US78569,78569,ZCTA5 78569,34087,9793,38594,10579,51063,11676,22273,8664
8600000US78570,78570,ZCTA5 78570,29701,2788,32157,2645,40020,3309,15011,3482
8600000US78572,78572,ZCTA5 78572,37590,1778,41363,3994,46949,2829,21213,3035
8600000US78573,78573,ZCTA5 78573,34429,3746,36212,2597,46039,3510,17073,2652
8600000US78574,78574,ZCTA5 78574,33294,2897,33643,3642,42355,5575,26149,9615
8600000US78575,78575,ZCTA5 78575,52077,10956,52500,9235,71357,17750,31946,9620
8600000US78576,78576,ZCTA5 78576,25428,4296,25910,4283,27018,4028,-,**
8600000US78577,78577,ZCTA5 78577,36446,1886,38837,3472,44780,3270,15173,4330
8600000US78578,78578,ZCTA5 78578,35638,5486,43423,7555,50485,9802,25463,2697
8600000US78579,78579,ZCTA5 78579,39940,24813,39940,24813,56250,42897,-,**
8600000US78580,78580,ZCTA5 78580,29079,3669,29728,4328,39286,6815,15625,4919
8600000US78582,78582,ZCTA5 78582,29737,2672,32464,3950,41201,2633,13947,1989
8600000US78583,78583,ZCTA5 78583,33211,5807,38825,9453,51205,10993,18832,5498
8600000US78584,78584,ZCTA5 78584,20728,2411,21904,2386,28458,3355,11670,1587
8600000US78585,78585,ZCTA5 78585,13105,4038,-,**,51635,47942,10795,3849
8600000US78586,78586,ZCTA5 78586,28013,3363,31694,2416,38184,5474,16757,3371
8600000US78588,78588,ZCTA5 78588,37031,16096,40781,7767,-,**,-,**
8600000US78589,78589,ZCTA5 78589,34197,2830,36735,4053,46844,4611,18201,8302
8600000US78590,78590,ZCTA5 78590,36042,8701,37083,7916,40000,17387,13750,10053
8600000US78591,78591,ZCTA5 78591,44375,26429,44609,34813,44844,44062,-,**
8600000US78592,78592,ZCTA5 78592,30602,6992,28750,25265,41932,21229,15455,11666
8600000US78593,78593,ZCTA5 78593,27827,5010,28423,7206,39071,19241,16591,7881
8600000US78594,78594,ZCTA5 78594,19018,4264,21563,3842,19777,3184,-,**
8600000US78595,78595,ZCTA5 78595,26514,7278,30612,6477,36875,10849,12034,6405
8600000US78596,78596,ZCTA5 78596,33962,3022,39632,3163,46989,4886,15730,2488
8600000US78597,78597,ZCTA5 78597,42825,10190,85378,36255,92447,57932,30509,7492
8600000US78598,78598,ZCTA5 78598,-,**,-,**,-,**,15455,12361
8600000US78602,78602,ZCTA5 78602,55304,3979,67169,6253,73809,6774,31478,7310
8600000US78605,78605,ZCTA5 78605,63902,4960,65170,5217,66705,7870,33229,12973
8600000US78606,78606,ZCTA5 78606,46875,7359,65518,18776,78750,17401,32969,9396
8600000US78607,78607,ZCTA5 78607,21836,6531,-,**,-,**,21289,1030
8600000US78608,78608,ZCTA5 78608,-,**,59130,54626,-,**,-,**
8600000US78609,78609,ZCTA5 78609,39063,8113,53929,17109,64010,14017,24570,6177
8600000US78610,78610,ZCTA5 78610,75453,3639,79797,5368,90729,6643,57405,6940
8600000US78611,78611,ZCTA5 78611,46401,13051,58850,5255,65000,3538,27813,7074
8600000US78612,78612,ZCTA5 78612,57619,9718,64341,24805,98542,14006,32234,9380
8600000US78613,78613,ZCTA5 78613,91033,3679,103623,2288,112732,2793,49208,3968
8600000US78614,78614,ZCTA5 78614,73750,36212,91500,29561,97697,23519,26786,21092
8600000US78615,78615,ZCTA5 78615,44779,14348,47411,45907,65417,38542,30833,20587
8600000US78616,78616,ZCTA5 78616,51931,3045,52379,5632,60236,14443,48438,26268
8600000US78617,78617,ZCTA5 78617,47551,5438,46821,3889,60547,11834,27375,17746
